Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
netlify slack integration,1,1,170,22,0.00,https://www.netlify.com/integrations/slack/,136,0.08,0.00,0.33,105,"2, 2, 100, 3, 14, 21, 21, 2, 2, 2, 26, 11",2026-07-16,"Sitelinks, Reviews, Video, Related searches, AI overview",navigational,Organic
netlify drop.,1,1,170,29,7.38,https://app.netlify.com/drop,136,0.08,1003.00,0.16,0,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100",2026-07-09,"Sitelinks, Video, Ads top, Ads bottom, Video Carousel, Related searches",navigational,Organic
netlify functions,5,7,22200,40,0.00,https://www.netlify.com/blog/introducing-netlify-functions-2-0/,133,0.07,0.00,0.01,105,"0, 0, 0, 0, 0, 0, 0, 0, 1, 44, 100, 0",2026-07-22,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
freegmail.netlify.app,2,0,1000,37,0.00,https://app.netlify.com/signup/email,132,0.07,0.00,0.33,689,"3, 81, 100, 1, 0, 0, 0, 0, 0, 0, 0, 0",2026-07-22,"Reviews, Video",navigational,Organic
netlyfy,1,1,480,76,2.26,https://www.netlify.com/,119,0.07,268.00,0.07,162,"52, 8, 31, 52, 37, 20, 20, 7, 13, 13, 13, 16",2026-06-03,"Knowledge panel, Video, People also ask, Related searches",navigational,Organic
free gmail netlify,1,1,480,12,3.06,https://app.netlify.com/signup/email,119,0.07,364.00,0.15,68,"0, 4, 100, 52, 3, 0, 0, 0, 0, 1, 0, 1",2026-05-31,"Video, Ads top, Ads bottom, People also ask, Related searches",navigational,Organic
netlify drop,2,2,4400,37,7.38,https://app.netlify.com/,114,0.06,841.00,0.16,131,"8, 19, 12, 24, 12, 16, 16, 16, 19, 29, 66, 100",2026-07-21,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums",navigational,Organic
netlify mcp,1,1,140,15,0.00,https://docs.netlify.com/build/build-with-ai/agent-setup-guides/agent-setup-overview/,112,0.06,0.00,0.01,90,"7, 34, 80, 42, 65, 80, 42, 100, 42, 42, 53, 80",2026-06-23,"Sitelinks, Reviews, Video, Related searches, AI overview","informational, navigational",Organic
netlify inc,1,1,140,62,0.00,https://www.netlify.com/,112,0.06,0.00,0.03,0,"2, 59, 100, 4, 2, 3, 3, 4, 2, 3, 4, 2",2026-07-18,"Knowledge panel, Sitelinks, Reviews, Video, People also ask, Related searches",navigational,Organic
netify games,1,1,140,24,0.00,https://www.netlify.com/blog/netlify-entertainment-system/,112,0.06,0.00,0.33,122,"80, 11, 11, 80, 80, 53, 80, 80, 53, 19, 15, 34",2026-07-11,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview","navigational, transactional",Organic
1server.netlify.app,1,1,140,18,0.00,https://www.netlify.com/,112,0.06,0.00,0.33,258,"0, 100, 5, 0, 0, 1, 1, 1, 0, 1, 1, 1",2026-07-04,"Sitelinks, Reviews, Video, People also ask, AI overview",navigational,Organic
netlify redirect,1,1,140,35,0.00,https://docs.netlify.com/manage/routing/redirects/overview/,112,0.06,0.00,0.33,109,"3, 48, 100, 4, 4, 5, 0, 0, 0, 1, 0, 0",2026-07-04,"Sitelinks, Video, Video Carousel, People also ask, Related searches",navigational,Organic
netlify create,1,1,140,27,0.00,https://www.netlify.com/,112,0.06,0.00,0.23,109,"3, 3, 48, 100, 4, 2, 2, 2, 2, 2, 3, 2",2026-06-04,"Sitelinks, Video, Video Carousel, People also ask, Related searches",navigational,Organic
nnetlify,1,1,140,66,1.75,https://www.netlify.com/,112,0.06,196.00,0.08,0,"0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 1, 0",2026-07-03,"Knowledge panel, Sitelinks, Reviews, Video, People also ask, Related searches",navigational,Organic
netlify buy domain,1,1,140,27,7.30,https://docs.netlify.com/manage/domains/configure-domains/register-and-buy-a-domain/,112,0.06,817.00,0.64,103,"3, 48, 100, 4, 4, 4, 3, 2, 4, 3, 4, 2",2026-07-18,"Sitelinks, Video, Video Carousel, People also ask, Related searches","navigational, transactional",Organic
netlify deno,1,1,140,21,0.00,https://www.netlify.com/blog/tags/deno/,112,0.06,0.00,0.33,106,"2, 2, 48, 100, 2, 2, 2, 2, 2, 2, 2, 2",2026-06-07,"Video, Related searches","informational, transactional",Organic
netlify next js,1,1,140,24,0.00,https://docs.netlify.com/build/frameworks/framework-setup-guides/nextjs/overview/,112,0.06,0.00,0.05,107,"5, 5, 5, 100, 7, 11, 5, 4, 4, 3, 3, 2",2026-06-19,"Sitelinks, Video, Video Carousel, Related searches","informational, navigational",Organic
netlify connect,1,1,140,17,0.00,https://www.netlify.com/,112,0.06,0.00,0.33,107,"2, 48, 100, 4, 2, 2, 2, 2, 2, 5, 3, 2",2026-06-26,"Sitelinks, Video, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",navigational,Organic
netlify supabase,1,1,140,18,0.00,https://www.netlify.com/integrations/supabase/,112,0.06,0.00,0.33,99,"2, 2, 48, 100, 4, 2, 2, 2, 2, 2, 2, 2",2026-06-07,"Sitelinks, Video, Video Carousel, People also ask, Related searches",navigational,Organic
netlify lambda,1,1,140,44,0.00,https://www.netlify.com/platform/core/functions/,112,0.06,0.00,0.33,101,"2, 2, 48, 100, 3, 2, 2, 2, 2, 2, 2, 2",2026-06-07,"Sitelinks, Video, Video Carousel, People also ask, Related searches",informational,Organic
netlify seo,3,3,1300,14,12.41,https://answers.netlify.com/t/will-seo-work-for-xyz-netlify-app/72336,106,0.06,1315.00,0.07,107,"7, 13, 20, 66, 27, 52, 16, 36, 100, 27, 16, 3",2026-06-03,"Sitelinks, Video, Ads bottom, People also ask, Related searches",navigational,Organic
free gmail.netlify.app,4,4,1600,11,0.00,https://www.netlify.com/,104,0.06,0.00,0.04,101,"54, 100, 0, 35, 0, 0, 0, 0, 0, 0, 0",2026-05-30,"Video, Ads bottom, People also ask",navigational,Organic
netlify.toml,1,1,390,18,9.97,https://docs.netlify.com/build/configure-builds/file-based-configuration/,96,0.05,957.00,0.05,34,"0, 0, 24, 19, 0, 0, 0, 3, 0, 0, 1, 1",2026-06-20,"Sitelinks, People also ask",informational,Organic
err_ssl_protocol_error,12,12,18100,34,0.61,https://answers.netlify.com/t/i-get-err-ssl-protocol-error-on-my-website/114055,90,0.05,54.00,0.16,20,"66, 44, 44, 66, 81, 81, 100, 66, 66, 66, 66, 81",2026-07-19,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
netlity,1,1,110,43,1.75,https://www.netlify.com/,88,0.05,154.00,0.08,0,"1, 29, 2, 100, 2, 4, 2, 4, 2, 19, 6, 0",2026-07-09,"Knowledge panel, Sitelinks, Reviews, Video, People also ask, Related searches",navigational,Organic
netlify edge functions,1,1,110,42,0.00,https://docs.netlify.com/build/edge-functions/overview/,88,0.05,0.00,0.33,105,"34, 42, 80, 65, 53, 26, 26, 26, 15, 19, 42, 53",2026-05-31,"Sitelinks, Video, Video Carousel, Related searches",navigational,Organic
netlify agent runners,1,1,110,36,0.00,https://www.netlify.com/platform/agent-runners/,88,0.05,0.00,0.01,107,"0, 0, 0, 0, 100, 23, 4, 2, 5, 5, 10, 2",2026-07-16,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
netlify official website,1,1,110,53,0.00,https://www.netlify.com/,88,0.05,0.00,0.11,0,"43, 66, 2, 28, 0, 0, 0, 0, 0, 53, 0, 100",2026-06-20,"Sitelinks, Reviews, Video, People also ask, Related searches",navigational,Organic
www.xnxx.com sent an invalid response. err_ssl_protocol_error,7,0,14800,28,0.00,https://answers.netlify.com/t/err-ssl-protocol-error-every-time/99567,88,0.05,0.00,0.33,73,"81, 100, 66, 100, 66, 24, 7, 3, 3, 2, 1, 1",2026-07-22,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
netlfify,1,1,110,60,2.26,https://www.netlify.com/,88,0.05,198.00,0.07,0,"1, 1, 1, 1, 25, 0, 8, 1, 2, 1, 8, 8",2026-06-11,"Knowledge panel, Sitelinks, Reviews, Video, Ads top, People also ask, Related searches",navigational,Organic
netlify static site hosting,1,1,110,23,0.00,https://www.netlify.com/blog/2016/10/27/a-step-by-step-guide-deploying-a-static-site-or-single-page-app/,88,0.05,0.00,0.33,128,"23, 11, 64, 64, 11, 64, 64, 64, 82, 52, 82, 100",2026-06-23,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, Discussions and forums",informational,Organic
neflify,1,1,110,75,2.26,https://www.netlify.com/,88,0.05,198.00,0.07,165,"8, 29, 4, 4, 100, 6, 8, 43, 10, 29, 35, 22",2026-06-06,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
netlifyu,1,1,110,53,1.75,https://www.netlify.com/,88,0.05,154.00,0.08,0,"2, 5, 5, 10, 10, 66, 66, 100, 28, 10, 53, 28",2026-06-26,"Knowledge panel, Sitelinks, Reviews, Video, Related searches",navigational,Organic
netlify',1,1,110,68,2.26,https://www.netlify.com/,88,0.05,198.00,0.07,0,"1, 1, 25, 1, 1, 2, 1, 1, 1, 2, 2, 25",2026-06-22,"Knowledge panel, Sitelinks, Reviews, Video, Ads top, Ads bottom, Video Carousel, People also ask, Related searches",navigational,Organic
netlify builder,1,1,110,28,0.00,https://www.netlify.com/integrations/builder-io/,88,0.05,0.00,0,108,"100, 0, 1, 0, 0, 0, 0, 0, 0",2026-06-10,"Sitelinks, Video, Video Carousel, People also ask, Related searches",navigational,Organic
freegmail netlify app,1,1,110,38,0.00,https://app.netlify.com/signup/email,88,0.05,0.00,0.33,125,"100, 35, 54, 18, 3, 3, 0, 0, 6, 1, 3, 3",2026-07-06,"Reviews, Video, Related searches",navigational,Organic
netlify unblocked games,1,1,110,14,0.00,https://www.netlify.com/blog/netlify-entertainment-system/,88,0.05,0.00,0.33,104,"5, 5, 5, 7, 28, 28, 28, 66, 53, 28, 43, 28",2026-07-13,"Sitelinks, Video, Related searches, AI overview","navigational, transactional",Organic
netlify plans,1,1,110,31,10.99,https://www.netlify.com/pricing/,88,0.05,967.00,0.07,92,"12, 17, 23, 17, 17, 17, 23, 17, 28, 53, 100, 43",2026-07-10,"Sitelinks, Reviews, Video, People also ask, Related searches","navigational, transactional",Organic
netlify static website hosting,1,1,110,28,0.00,https://www.netlify.com/blog/2016/10/27/a-step-by-step-guide-deploying-a-static-site-or-single-page-app/,88,0.05,0.00,0.33,125,"42, 42, 52, 66, 23, 42, 42, 19, 42, 52, 100, 80",2026-06-26,"Sitelinks, Reviews, Video, Video Carousel, Related searches, Discussions and forums",informational,Organic
netlefy,1,1,110,57,1.75,https://www.netlify.com/,88,0.05,154.00,0.08,0,"2, 100, 2, 4, 43, 54, 4, 4, 54, 4, 6, 0",2026-07-18,"Knowledge panel, Sitelinks, Reviews, Video, People also ask, Related searches",navigational,Organic
netlify.app,4,4,2400,61,5.78,https://app.netlify.com/signup,84,0.05,485.00,0.19,14700000,"54, 44, 100, 5, 35, 19, 12, 12, 12, 19, 29, 29",2026-07-19,"Sitelinks, Reviews, Video, People also ask, AI overview",informational,Organic
freegmail.netlify.app,3,6,1000,37,0.00,https://app.netlify.com/,82,0.04,0.00,0.33,689,"3, 81, 100, 1, 0, 0, 0, 0, 0, 0, 0, 0",2026-07-22,"Reviews, Video",navigational,Organic
deploy website,1,1,320,51,10.43,https://www.netlify.com/,79,0.04,823.00,0.35,117,"44, 29, 36, 36, 36, 23, 23, 67, 54, 44, 29, 29",2026-07-17,"Sitelinks, Video, People also ask, Related searches",informational,Organic
netlify free plan,1,1,320,28,0.00,https://www.netlify.com/blog/introducing-netlify-free-plan/,79,0.04,0.00,0.03,102,"14, 14, 59, 100, 11, 59, 59, 17, 11, 17, 14, 21",2026-06-03,"Sitelinks, Video, Video Carousel, People also ask, Related searches","navigational, transactional",Organic
netfy,1,1,320,20,1.75,https://www.netlify.com/,79,0.04,138.00,0.08,127,"11, 48, 100, 11, 9, 9, 9, 59, 11, 48, 32, 14",2026-06-28,"Reviews, Video, People also ask, Related searches, AI overview",navigational,Organic
netlify drop,3,3,4400,37,7.38,https://docs.netlify.com/start/quickstarts/netlify-drop-quickstart/,79,0.04,583.00,0.16,131,"8, 19, 12, 24, 12, 16, 16, 16, 19, 29, 66, 100",2026-07-21,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums",navigational,Organic
stackbit,1,1,320,16,4.40,https://www.netlify.com/integrations/stackbit/,79,0.04,347.00,0.05,120,"5, 8, 11, 7, 8, 7, 7, 11, 11, 16, 100, 3",2026-06-28,"Image pack, Sitelinks, Reviews, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
netlify forms,2,2,590,22,5.95,https://www.netlify.com/blog/2018/09/14/forms-and-functions/,77,0.04,458.00,0.14,105,"30, 36, 76, 100, 45, 55, 36, 30, 36, 55, 36, 36",2026-05-30,"Sitelinks, Video, Video Carousel, People also ask, Related searches",navigational,Organic
netlify.app games,2,2,590,16,0.00,https://www.netlify.com/blog/netlify-entertainment-system/,77,0.04,0.00,0.33,107,"24, 30, 36, 62, 24, 45, 45, 30, 30, 24, 81, 36",2026-06-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
netlify login,2,2,2900,59,7.74,https://www.netlify.com/,75,0.04,580.00,0.02,0,"36, 43, 54, 54, 54, 43, 54, 65, 81, 65, 100, 100",2026-07-21,"Sitelinks, Reviews, Video, Related searches","navigational, transactional",Organic
netlify starter plan,1,1,90,26,0.00,https://www.netlify.com/pricing/,72,0.04,0.00,0.02,130,"11, 11, 64, 64, 64, 64, 64, 82, 100, 64, 29, 41",2026-06-29,"Sitelinks, Reviews, Video, People also ask, Related searches","navigational, transactional",Organic
1server netlify app,1,1,90,22,0.00,https://www.netlify.com/,72,0.04,0.00,0.33,132,"0, 100, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2",2026-07-18,"Sitelinks, Video, People also ask, Related searches","commercial, navigational",Organic
net lify,1,1,90,58,1.75,https://www.netlify.com/,72,0.04,126.00,0.08,0,"1, 0, 0, 1, 0, 100, 0, 1, 10, 2, 2, 0",2026-07-11,"Knowledge panel, Sitelinks, Reviews, Video, Ads top, People also ask, Related searches, Ads middle",navigational,Organic
netlify free domain,1,1,90,23,3.65,https://www.netlify.com/pricing/,72,0.04,262.00,0.53,107,"64, 78, 78, 64, 64, 78, 100, 50, 35, 78, 50, 64",2026-06-14,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
vercel vs netlify,2,2,880,23,11.58,https://www.netlify.com/guides/netlify-vs-vercel/,72,0.04,833.00,0.03,113,"20, 8, 13, 13, 13, 10, 13, 10, 13, 20, 24, 100",2026-06-12,"Sitelinks, Reviews, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
netlify cms,3,3,880,37,5.98,https://www.netlify.com/blog/tags/cms/,72,0.04,430.00,0.12,130,"30, 36, 54, 79, 30, 30, 30, 30, 41, 41, 30, 24",2026-05-30,"Video, Ads bottom, Video Carousel, People also ask, Related searches","informational, transactional",Organic
netflfy,1,1,90,87,1.75,https://www.netlify.com/,72,0.04,126.00,0.08,0,"11, 3, 3, 3, 3, 3, 11, 8, 5, 8, 15, 100",2026-07-09,"Knowledge panel, Sitelinks, Reviews, Video, Ads top, Video Carousel, People also ask, Related searches, Ads middle",navigational,Organic
netlify domains,1,1,90,29,7.88,https://docs.netlify.com/manage/domains/configure-domains/register-and-buy-a-domain/,72,0.04,567.00,0.5,105,"28, 21, 34, 21, 21, 34, 28, 28, 43, 28, 34, 53",2026-07-07,"Sitelinks, Video, Ads top, Ads bottom, People also ask, Related searches",navigational,Organic
netlify price,1,1,90,41,7.34,https://www.netlify.com/pricing/,72,0.04,528.00,0.06,0,"11, 80, 11, 7, 11, 7, 7, 15, 65, 11, 80, 80",2026-07-22,"Sitelinks, Reviews, Video, People also ask, Related searches","navigational, transactional",Organic
netlify free html hosting,1,1,90,25,0.00,https://www.netlify.com/,72,0.04,0.00,0.33,131,"0, 0, 1, 1, 100, 6, 18, 6, 1, 3, 18, 18",2026-07-03,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, Ads middle, AI overview",commercial,Organic
netlify pro plan,1,1,90,30,0.00,https://www.netlify.com/pricing/,72,0.04,0.00,0.33,0,"11, 11, 64, 64, 11, 11, 11, 100, 100, 64, 64, 82",2026-06-30,"Sitelinks, Reviews, People also ask, Related searches","navigational, transactional",Organic
netlify custom domain,1,1,90,21,7.78,https://docs.netlify.com/manage/domains/get-started-with-domains/,72,0.04,560.00,0.12,105,"34, 34, 21, 34, 21, 34, 53, 21, 21, 15, 6, 34",2026-06-16,"Sitelinks, Video, Video Carousel, People also ask, AI overview",informational,Organic
netlify form,1,1,90,32,6.66,https://docs.netlify.com/manage/forms/setup/,72,0.04,479.00,0.15,20,"28, 2, 10, 17, 53, 43, 53, 23, 28, 28, 2, 17",2026-07-19,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches","navigational, transactional",Organic
nitlify,1,1,90,81,1.75,https://www.netlify.com/,72,0.04,126.00,0.08,0,"11, 0, 1, 2, 4, 1, 1, 1, 8, 1, 13, 5",2026-07-10,"Knowledge panel, Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches",navigational,Organic
netlify.app,5,5,2400,61,5.78,https://app.netlify.com/drop,72,0.04,416.00,0.19,14700000,"54, 44, 100, 5, 35, 19, 12, 12, 12, 19, 29, 29",2026-07-19,"Sitelinks, Reviews, Video, People also ask, AI overview",informational,Organic
metlify,1,1,90,73,1.75,https://www.netlify.com/,72,0.04,126.00,0.08,0,"7, 12, 17, 12, 12, 12, 12, 12, 17, 43, 100, 17",2026-07-18,"Knowledge panel, Sitelinks, People also ask, Related searches",navigational,Organic
netlify edge function,1,1,90,35,0.00,https://docs.netlify.com/build/edge-functions/overview/,72,0.04,0.00,0.33,107,"0, 0, 1, 100, 2, 1, 3, 0, 0, 0, 0, 0",2026-05-29,"Sitelinks, Video, Video Carousel, Related searches","navigational, transactional",Organic
netyfy,1,1,90,75,2.26,https://www.netlify.com/,72,0.04,162.00,0.07,164,"0, 0, 2, 2, 0, 0, 81, 0, 54, 100, 2, 2",2026-06-06,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
free gmail.netlify,3,3,1000,13,3.06,https://www.netlify.com/,65,0.03,198.00,0.15,106,"0, 3, 81, 100, 100, 0, 36, 0, 0, 0, 0, 0",2026-06-03,"Video, People also ask",navigational,Organic
netllify,1,1,260,59,2.26,https://www.netlify.com/,64,0.03,144.00,0.07,164,"17, 5, 48, 100, 7, 5, 32, 17, 4, 39, 26, 32",2026-05-31,"Knowledge panel, Video, Ads top, Video Carousel, People also ask, Related searches",navigational,Organic
netlify logo,1,1,260,12,0.00,https://www.netlify.com/about/,64,0.03,0.00,0.33,99,"17, 14, 59, 100, 14, 14, 14, 14, 7, 14, 14, 21",2026-06-17,"Image pack, Sitelinks, Image, People also ask, Related searches",informational,Organic
nrtlify,1,1,260,67,2.26,https://www.netlify.com/,64,0.03,144.00,0.07,161,"100, 0, 16, 0, 0, 0, 0, 16, 0, 0, 1, 1",2026-05-28,"Knowledge panel, Video, Video Carousel, Related searches",navigational,Organic
nettify,1,1,260,50,0.00,https://www.netlify.com/,64,0.03,0.00,0.33,131,"4, 3, 5, 100, 7, 23, 44, 54, 54, 19, 44, 23",2026-06-28,"Knowledge panel, Sitelinks, Reviews, Video, People also ask, Related searches",navigational,Organic
netlify news,2,2,8100,53,0.00,https://www.netlify.com/blog/netlify-for-agents/,64,0.03,0.00,0.33,103,"0, 1, 2, 0, 54, 100, 0, 36, 10, 1, 1, 0",2026-07-20,"Top stories, Sitelinks, Reviews, Video, People also ask, Related searches, AI overview","informational, navigational",Organic
nexlify,1,1,260,14,1.75,https://www.netlify.com/,64,0.03,112.00,0.08,124,"0, 100, 4, 2, 3, 3, 0, 25, 7, 4, 5, 13",2026-07-19,"Reviews, Video, Related searches, AI overview",informational,Organic
netlify drop,4,4,4400,37,7.38,https://app.netlify.com/signup,61,0.03,450.00,0.16,131,"8, 19, 12, 24, 12, 16, 16, 16, 19, 29, 66, 100",2026-07-21,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums",navigational,Organic
freegmail.netlify,3,3,720,37,3.74,https://www.netlify.com/,59,0.03,220.00,0.15,106,"3, 81, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-28,"Sitelinks, Reviews, Video",transactional,Organic
netlify functions,7,22,22200,40,0.00,https://answers.netlify.com/t/is-it-possible-to-send-post-request-to-netlify-functions/17161,57,0.03,0.00,0.01,105,"0, 0, 0, 0, 0, 0, 0, 0, 1, 44, 100, 0",2026-07-22,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
netlify seo,5,5,1300,14,12.41,https://www.netlify.com/blog/tags/seo/,57,0.03,707.00,0.07,107,"7, 13, 20, 66, 27, 52, 16, 36, 100, 27, 16, 3",2026-06-03,"Sitelinks, Video, Ads bottom, People also ask, Related searches",navigational,Organic
netlify.app,7,7,2400,61,5.78,https://www.netlify.com/for/web-applications/,57,0.03,329.00,0.19,14700000,"54, 44, 100, 5, 35, 19, 12, 12, 12, 19, 29, 29",2026-07-19,"Sitelinks, Reviews, Video, People also ask, AI overview",informational,Organic
netliofy,1,1,70,60,2.26,https://www.netlify.com/,56,0.03,126.00,0.07,0,"2, 100, 1, 1, 1, 5, 2, 1, 2, 4, 2, 4",2026-06-20,"Knowledge panel, Sitelinks, Reviews, Video, Ads top, Video Carousel, People also ask, Related searches",navigational,Organic
